Program,Runtime(s)_mean,Runtime(s)_std,Runtime(s)_max,Runtime(s)_min,Runtime(s)_median,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_min,cpu-cycles_median,instructions_mean,instructions_std,instructions_max,instructions_min,instructions_median,cache-references_mean,cache-references_std,cache-references_max,cache-references_min,cache-references_median,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_min,cache-misses_median,branch-instructions_mean,branch-instructions_std,branch-instructions_max,branch-instructions_min,branch-instructions_median,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_min,branch-misses_median,page-faults_mean,page-faults_std,page-faults_max,page-faults_min,page-faults_median,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_min,branch-loads_median
dynprog_main_O0,0.9854132999999999,0.08711039986257234,1.04205,0.812026,1.034843,3007287479.8,20460689.59431853,3049645302,2971530241,3003534904.0,9171141392.733334,56777473.81199963,9276163297,9058944322,9162442399.0,3648743.6666666665,385052.69991408515,4332123,2792621,3679233.5,1049907.2666666666,167954.73108650508,1603739,854274,1001180.5,473297598.9,3562638.3849991765,479728159,465997107,473623292.5,6808766.9,62024.08635602779,6967307,6689374,6820397.5,8365.533333333333,1.3060425438848349,8367,8363,8366.0,475666178.26666665,3617267.5254438957,482575116,469154356,476443500.5
fdtd-2d_main_O0,0.8129794,0.05643772952592421,0.854072,0.651421,0.8345175,2587768680.366667,23651941.82323697,2625279968,2536416583,2591328065.0,6563634414.433333,74240136.40934107,6723342041,6437655631,6568108854.5,2150331.533333333,162999.31499511946,2537911,1872169,2131078.5,655282.5333333333,84807.20535618677,853118,526873,632741.0,309785853.3333333,3710120.777225136,318938241,300465679,309279750.0,167350.13333333333,5343.439075541419,187804,162308,165769.0,14123.033333333333,1.2994251602638394,14125,14120,14123.0,310132528.23333335,2772158.2705687773,314206146,304374909,310631983.0
fdtd-apml_main_O0,1.0198642666666666,0.11979270702110238,1.134317,0.877724,1.117381,5385160061.5,73954361.53074609,5499532191,5287043715,5403586180.5,7358420224.566667,88433184.97006594,7594740005,7203586739,7342648373.0,11983404.466666667,1002569.7651607756,13455099,10700975,12036443.5,9667547.166666666,499826.327894971,11054668,8859179,9605311.5,224101111.03333333,22850792.799835287,262227309,195719114,235540389.0,430378.4,44581.56070008287,532024,376627,422379.5,174293.43333333332,1.0726484571581159,174295,174291,174294.0,227171068.0,28061016.45191278,299134943,199352421,213679565.0
floyd-warshall_main_O0,5.3286627,0.5886188681754504,5.7896,4.502721,5.781299499999999,16315866941.366667,39638969.1771039,16409384958,16257313898,16307713480.0,45355461937.933334,73478796.05852243,45519131481,45195703704,45352235972.5,11412310.233333332,275139.83573732915,11965807,10845992,11460557.0,456672.06666666665,78650.88251513263,621558,264250,477292.0,4287636359.0666666,7312816.605490201,4301850485,4273241322,4288558159.0,1093856.0333333334,5809.15644943594,1105606,1085940,1092689.5,10310.666666666666,1.470006646321711,10313,10307,10311.0,4287926212.233333,8425196.797283862,4302011917,4267037195,4289630818.5
gemm_main_O0,8.3973643,0.914369956479442,9.146951,7.070384,9.079125000000001,25659154812.833332,89731979.42974018,25799960217,25500426915,25664897876.5,31330614423.6,42678278.503969684,31415407135,31231205451,31331357080.0,1085031276.5666666,1461268.3253234422,1087261665,1080293045,1085428485.5,816314.9333333333,185579.68978125206,1400090,312549,848494.5,2169509481.9,3567720.621052219,2175136614,2161779498,2169682510.5,1120898.2,8102.209261932103,1134696,1107595,1121255.0,14407.9,1.4467561813505778,14410,14405,14408.0,2177631999.9333334,3302850.284586612,2182615687,2170100874,2178441828.0
gemver_main_O0,0.37844686666666666,0.03463551081818748,0.410332,0.325615,0.39932999999999996,1989788296.6,46841557.19033528,2055555194,1911014532,2001594628.0,2063167254.4666667,283775040.9449307,2481459686,1531300686,1986125650.5,23314119.233333334,2667546.260048228,28619506,20249451,22454011.0,4324057.333333333,331202.2592439533,4903876,3789730,4463731.0,155354217.43333334,21911447.6019727,187088036,116303087,150695304.5,50466.86666666667,14002.135715750608,81066,37630,41859.0,39574.36666666667,1.5421286974649466,39576,39571,39575.0,150967778.4,24665383.671427455,189594348,108487615,140928709.5
gesummv_main_O0,0.09615716666666667,0.007404939395702238,0.100979,0.076741,0.0988835,1842896997.1,41203457.330653414,1937534412,1777557369,1842867791.5,1508900804.2333333,109407058.4659872,1617195316,1215259138,1557059388.0,5661702.333333333,637608.8135323735,7169124,5069992,5320449.5,4642174.0,597157.5005949668,5977555,4238099,4361297.5,116366978.7,11200156.116995284,157405259,109155930,111201538.0,83286.33333333333,16625.330993507414,143437,74486,78420.0,70786.4,1.1919268665346987,70788,70784,70786.0,121027283.5,13249310.304132933,153124375,112515702,114519520.5
gramschmidt_main_O0,2.0547332333333332,0.20231366925296684,2.181282,1.697731,2.1712805,6220617321.966666,25834341.746001676,6267970562,6173324416,6217463938.5,4457306576.733334,13243407.819437323,4491268044,4432946014,4453787250.0,270494140.4,931807.3637997382,272316952,267466835,270595813.5,536376.4666666667,68869.97328135616,854443,482758,518133.0,278890798.3,1123800.3328751232,280721696,276662183,278638074.0,288085.63333333336,4713.622280035885,297141,282501,286832.0,9800.1,1.4703975535606617,9802,9797,9800.0,284016774.96666664,1385344.4310844003,285795115,280990634,284263371.5
jacobi-1d-imper_main_O0,0.005749466666666666,0.0005083986172512554,0.006093,0.004739,0.0060065,66070756.9,14735327.557606056,142181650,55839122,63367834.0,34346099.0,4347461.899826847,55219407,31108431,33328019.0,754666.4,114436.49981437529,1154711,656359,710323.0,737292.4666666667,115242.84974026575,1078047,433947,740861.0,8010068.333333333,550677.7532539169,9870222,6907425,7888866.5,9017.033333333333,2722.4248887182625,19350,7555,8243.0,8300.366666666667,1.4015590662159167,8302,8297,8301.0,10034046.733333332,491558.3094100478,11695107,9161837,10124112.0
jacobi-2d-imper_main_O0,0.1959486666666667,0.017727778736196482,0.210987,0.162725,0.208734,784827875.8,19321695.815993953,815621249,736008981,790333189.0,1848958509.8666666,49531810.64895965,1956376855,1730635661,1854262052.5,676627.7666666667,83701.65072556848,810729,537092,686038.0,349009.76666666666,68847.77435196827,538341,145116,354603.5,85897428.03333333,3240109.9409020115,96674078,80143477,85920894.5,51244.066666666666,3269.05501407631,62238,47749,50429.5,12169.366666666667,1.4259499757469352,12171,12166,12170.0,87498732.06666666,3017558.22661619,94687342,83103390,87313685.0
lu_main_O0,1.2919508666666668,0.1368808032279415,1.399226,1.08969,1.3917555,4043484163.9,23746483.08598931,4089665857,4009657928,4037773400.5,13546607940.4,59548639.60475281,13656332601,13433467288,13538746300.0,3764095.066666667,396694.09528597,4787891,3345201,3638625.5,458383.5,65788.5125905679,535174,186829,466564.0,715288784.7666667,4102744.0600932343,721280169,708154287,715679264.5,522698.4666666667,21901.540274496732,583304,494648,524307.5,10310.133333333333,1.0080138659874043,10312,10308,10310.0,718135796.4333333,4088658.699652229,723000374,708850395,718934480.0
ludcmp_main_O0,2.1353491666666664,0.24780983929090675,2.398301,1.862822,2.0415845,6832505099.766666,22730777.41743261,6874797107,6796134021,6826170359.0,10286258480.7,40112705.73045888,10378571892,10196853522,10273262517.0,30722990.166666668,376710.11480805144,31862431,30063509,30619384.5,477181.9666666667,127077.1957076874,631055,70391,515743.5,727993610.6333333,3868680.920890446,736061854,719876453,729336942.5,964567.9,13836.691784576953,986016,930520,968024.0,10319.833333333334,1.4162440207948708,10322,10317,10320.0,729365644.2,3970114.229067219,735159983,721260175,730546622.5
mvt_main_O0,0.2955393333333333,0.0281793619238758,0.31955,0.249177,0.311703,1744913434.3333333,48752651.28705794,1866966255,1671434199,1754582875.5,1412861395.8,155784083.05104738,1607882102,1030516167,1397027806.0,23768245.966666665,1905235.5572113146,28323226,19956697,23204155.0,4275825.4,338257.78626210196,5571930,3995933,4153404.0,136294267.7,13737848.672270682,154901816,109762613,142602226.0,57506.933333333334,19810.15164859244,92088,35975,58310.5,39543.6,1.1919268665362388,39546,39541,39544.0,138239030.83333334,15230484.321880395,165370513,107536211,141920700.5
reg_detect_main_O0,0.09149066666666666,0.005132317889564151,0.095041,0.07283,0.09269949999999999,368659591.9,18573010.067906443,419248881,339044284,367683277.5,1000064223.8,56166776.92406377,1158540108,915231341,983532824.0,751340.4666666667,199199.1679671609,1171689,459337,701758.0,885426.3,218732.0716428726,1466499,417876,859883.5,51922662.13333333,4229398.567333493,60527097,43639164,52786801.5,361297.6666666667,74821.09146736511,482050,188301,387653.0,8265.066666666668,1.4367908045682163,8267,8262,8265.0,47207869.7,10205230.312420862,60854895,32148680,53365180.5
seidel-2d_main_O0,0.30455733333333335,0.019317112480252127,0.315932,0.248412,0.3151845,1039165969.4333333,21551476.849201713,1117003347,1013797502,1035006586.5,2109585103.7666667,45188723.060007274,2267431794,2052342084,2104911067.5,420754.1,55139.50746553127,625620,334541,411639.0,309189.63333333336,92070.72788800162,536106,46490,318539.5,49635589.233333334,1317695.2282280645,53597334,47460124,49471307.5,38498.333333333336,10268.491036219468,69289,30865,33740.5,10215.8,1.1861267013792938,10218,10213,10216.0,53971265.46666667,1002399.164904251,55535165,51845762,54135048.5
syr2k_main_O0,6.9492126,0.6780361581885919,7.43844,5.745233,7.369671,20848858681.033333,53513812.23684352,20940672121,20703710858,20840188699.5,55203138890.73333,116061760.97914413,55448088677,54931687395,55205080708.5,9626588.9,196594.27840928032,10117364,9361527,9567913.0,953227.2,106983.87496879113,1164022,553266,970284.5,2162994008.0333333,3831314.778154601,2169673308,2151216909,2163239730.0,1104374.8666666667,5248.9729815383525,1114952,1096755,1103207.0,14408.166666666666,1.315250948477511,14411,14406,14408.0,2166886531.8,2982018.888088218,2171602181,2159845723,2167489437.5
syrk_main_O0,3.6566755666666664,0.4279684498197053,4.014573,3.110763,3.9950435,11356005474.166666,30003786.341363028,11412483301,11278815869,11354361954.0,31515436912.666668,69541666.52709395,31644811945,31320367560,31509429264.0,4653159.6,229220.443925538,5187941,4127647,4675046.5,497074.5,88426.0711682851,653238,237111,494784.0,2157689547.5333333,4288278.144385578,2162177846,2146727878,2159227769.0,1085917.5333333334,5016.402294634002,1095495,1077824,1087575.0,12359.066666666668,1.484014437455488,12361,12356,12359.0,2164066054.5333333,4761913.111055411,2176230417,2153214134,2164797206.0
trisolv_main_O0,0.0271221,0.0029268266250503205,0.030262,0.023495,0.0293185,916384913.7,33440403.002868056,997951465,879349299,900893210.0,1036741054.0333333,208591805.6460567,1279286680,500827286,1097973373.0,2364394.2666666666,253385.81449556648,3149588,2166925,2275110.0,2140426.8333333335,231368.89894399696,2961811,1936438,2041486.5,88666815.8,11125578.41526176,100070910,60506987,91361686.5,42432.86666666667,11785.922206491576,66781,26842,38210.5,39527.4,1.3796551293207933,39530,39524,39528.0,88327148.43333334,11401660.492029788,103287452,63528488,92780044.0
trmm_main_O0,1.8719995,0.20491420590288592,2.024096,1.574771,2.0187524999999997,5838782332.466666,24948870.938279934,5886729698,5801980798,5836582221.0,15898226273.4,60509300.25898499,16013012407,15821234124,15907992190.0,4221922.633333334,145351.49014608876,4492117,3778596,4295104.5,497798.3333333333,121062.92425623654,789358,85270,492340.0,1076972302.6,3259564.3759533004,1081963909,1069533205,1078549260.5,1025542.0333333333,13843.19581520686,1037721,976978,1030923.5,12359.2,1.3493293353261744,12361,12356,12359.0,1078869507.1666667,4601562.6736464985,1084837455,1070026694,1081077925.0
