Program,Runtime(s)_mean,Runtime(s)_std,Runtime(s)_max,Runtime(s)_min,Runtime(s)_median,cpu-cycles_mean,cpu-cycles_std,cpu-cycles_max,cpu-cycles_min,cpu-cycles_median,instructions_mean,instructions_std,instructions_max,instructions_min,instructions_median,cache-references_mean,cache-references_std,cache-references_max,cache-references_min,cache-references_median,cache-misses_mean,cache-misses_std,cache-misses_max,cache-misses_min,cache-misses_median,branch-instructions_mean,branch-instructions_std,branch-instructions_max,branch-instructions_min,branch-instructions_median,branch-misses_mean,branch-misses_std,branch-misses_max,branch-misses_min,branch-misses_median,page-faults_mean,page-faults_std,page-faults_max,page-faults_min,page-faults_median,branch-loads_mean,branch-loads_std,branch-loads_max,branch-loads_min,branch-loads_median
dynprog_main_O3,0.19071953333333333,0.012269120707985819,0.198427,0.154673,0.196736,668786722.6333333,22885087.33557737,715546776,625695056,667732188.0,1524987082.4333334,50866370.8510538,1647758945,1452001271,1516628599.5,4558011.133333334,1082534.420059377,8313202,3280606,4500392.0,928617.1666666666,166501.4327158164,1397779,644595,904554.5,152610059.2,5168084.896526586,161975511,139793605,153263782.0,482321.56666666665,97586.53477941526,670406,343770,426786.0,8365.466666666667,1.306042543884427,8367,8363,8366.0,146220360.93333334,9778900.15652594,164899658,127237341,151783248.0
fdtd-2d_main_O3,0.19433083333333334,0.010685529096620006,0.205852,0.168361,0.1980625,828193985.9333333,37536260.56799726,899686439,772903195,819613906.5,964243512.2333333,17705470.539781224,997510588,921113667,966724571.0,23671190.4,946421.0001236656,25885823,22334596,23446378.0,2802600.033333333,209668.24552093344,3418357,2451696,2806544.0,47432182.13333333,827609.2871509682,50230830,46332659,47276211.5,165141.7,9173.786407194548,190056,158379,162485.0,14123.5,1.2525835370310718,14126,14121,14124.0,48849349.3,445545.07683875423,49584459,47847295,48861259.0
fdtd-apml_main_O3,0.8779258333333334,0.1040659569480961,0.98495,0.762508,0.966754,4961092294.966666,59723732.14370961,5048578372,4873940198,4985948589.0,3034002664.1666665,53981664.074135,3207806219,2988506116,3013854314.5,11084661.9,592175.2070617072,13572610,10532168,10968671.5,9503506.1,425139.3501130034,10834789,8959828,9542480.5,177664340.26666668,23798313.95211548,262440162,161319930,168585578.0,406269.4,39804.289722556816,541009,373197,390975.5,174293.5,1.10640766946006,174295,174290,174294.0,196125986.06666666,27092597.804532204,257815684,164429905,191140302.0
floyd-warshall_main_O3,0.7914777666666667,0.08998392499264304,0.892327,0.680182,0.810236,2621381094.133333,26004035.759093024,2691107789,2558304614,2617895377.0,7269197231.833333,39795719.65604369,7366661616,7200428876,7262138900.0,38927095.333333336,1604753.4461739773,41584468,36372018,38714198.5,484186.8333333333,174459.8628208048,960226,130025,474571.5,540431326.8666667,5470703.569360259,549086829,530447139,542354023.0,1025817.0,14667.260804841542,1075311,1003992,1029639.5,10310.366666666667,1.40155906621583,10313,10307,10311.0,539460310.7,5763145.395138431,545740299,527696164,539610624.5
gemm_main_O3,8.0332932,0.8317426974112392,8.692285,6.766533,8.6745835,24484719039.766666,41537952.31725732,24553227965,24381783653,24490992242.0,7626930242.433333,13455160.480081894,7654224471,7598955993,7624821467.5,1087215583.1666667,1259042.2128859127,1089472177,1084434522,1087232094.0,728557.7,117387.38010687169,871977,300403,744496.5,560423428.2,1995247.8662142265,564761722,557307451,559722191.5,1115653.0,6750.049598796085,1128769,1105046,1112796.5,14407.766666666666,1.5905612397738527,14410,14405,14408.0,569379979.1,3025362.103348299,577009412,563909335,568523735.0
gemver_main_O3,0.25633456666666665,0.02384403107652231,0.278291,0.211607,0.27060550000000005,1624378518.5333333,51180406.07414252,1714036993,1537214947,1632286750.5,800719617.4,188767936.72045693,1247448701,572421205,835395787.0,27144118.233333334,1112756.9682450478,28857725,23763251,27395972.5,5525314.133333334,736700.5677653868,7266159,4498658,5630929.5,76203473.4,10008620.16627958,102450335,67634080,72088648.0,46681.86666666667,15484.841521537328,79067,31960,39177.5,39574.8,1.1566896880674442,39577,39572,39575.0,74981318.83333333,7054344.922847372,97093474,68613518,73259769.0
gesummv_main_O3,0.0538423,0.005701012034476107,0.058877,0.044772,0.0571705,1730098158.1666667,44287607.03871154,1816905005,1667793074,1730606576.0,1007133670.7666667,62488740.2243523,1097564387,797696919,1014272944.0,6912700.866666666,705602.9275971273,8103713,5680897,6788004.5,4978450.8,685249.4537806276,6109032,4272324,4581401.0,112391209.5,12502182.119156154,128825878,97122380,112339656.5,115078.33333333333,40623.53367822336,207495,75063,93586.5,70786.66666666667,1.470006646322043,70788,70783,70787.0,112800754.53333333,11904587.113819089,136184784,99819779,108546444.0
gramschmidt_main_O3,2.2925768666666664,0.2432098375564966,2.472009,1.916775,2.4589125000000003,7033144046.233334,25924117.86828525,7074176284,6989671609,7035678408.5,821040494.3666667,5611292.004306429,830561286,813103874,817932871.0,270676840.0,605626.9122803825,271674755,269391290,270853772.0,518553.86666666664,76210.9876799535,709168,310250,521149.5,81406415.36666666,850268.9744590791,84108434,79582550,81270432.5,291486.0333333333,5265.994758063662,302405,284663,290668.0,9800.066666666668,1.3879613761229384,9803,9798,9800.0,87813621.03333333,1090021.1867952177,90009844,85318881,87711072.0
jacobi-1d-imper_main_O3,0.0009885666666666667,2.233550341146743e-05,0.001051,0.000968,0.000978,66181468.666666664,23283570.602410696,132332683,51038833,57108923.0,32728303.766666666,6454167.404474021,51240490,28435053,29722674.0,692958.0333333333,138847.1228891152,1063147,595244,631802.5,680060.8666666667,120037.39414484573,970942,467377,661728.5,7315767.366666666,611406.1344280412,8903209,6278427,7086038.0,8553.533333333333,3615.1403247752487,20100,6746,7366.5,8300.2,1.6691934868527918,8303,8297,8300.5,9054835.0,546332.7517690266,11122838,7794182,9151541.0
jacobi-2d-imper_main_O3,0.039203100000000005,0.0021737693204709396,0.04147,0.031416,0.039890499999999995,317620000.73333335,14660488.055104561,369870528,294433930,314622566.5,383781341.9,15450679.870207028,432114326,354255136,380609277.0,12353967.366666667,511886.5471227054,13259754,11443483,12335515.0,331513.43333333335,91243.08964620311,525994,152914,352069.0,22309352.466666665,919609.55177734,25424216,20677972,22028480.0,70112.83333333333,6206.139624616085,89239,60228,69295.5,12169.366666666667,1.519603699093272,12171,12166,12170.0,23442053.7,2016755.6137776333,25888156,13722837,23879388.5
lu_main_O3,0.2818857666666667,0.02331397575480001,0.304725,0.229338,0.29522099999999996,990164295.5,18395046.48160573,1021502177,956554562,989503953.5,2609032565.2,54202607.470446706,2716544852,2509781359,2602776773.5,13638005.633333333,848897.0059630721,15070308,11829933,13577185.0,365660.43333333335,145970.32408150955,602590,19532,410905.0,183476891.93333334,4612077.9419068135,194134866,173419167,183973255.5,490851.43333333335,65145.88575925169,641391,388635,469191.5,10310.8,1.2972118642263557,10312,10308,10311.0,181531701.66666666,5714830.448763489,191809562,168005546,183768962.5
ludcmp_main_O3,1.8123871,0.19025367589531433,1.956609,1.52227,1.9512055,5609095368.3,20405978.51182576,5659521813,5582439567,5604312088.5,1933767612.6666667,23809166.96129369,2038654027,1907837274,1926259042.5,32975755.7,682764.6360855076,34839012,32092632,32859707.5,487241.13333333336,78804.05127242589,613957,239284,500891.0,202856221.9,2927990.053869968,206824795,198434674,203187678.5,905371.1666666666,21447.99076689427,956951,833330,913323.5,10320.3,1.2635472781566697,10322,10318,10320.0,207536568.96666667,5577472.988700817,215713119,193296191,209013496.0
mvt_main_O3,0.2347817,0.023343973771802876,0.256008,0.197841,0.2491535,1562959912.4666667,40078957.18735039,1633161645,1498830477,1553531988.5,726866384.8333334,172633642.04888996,1000247250,525022654,788817414.0,25146515.766666666,1766538.220649577,27644894,21037644,25104854.5,5045496.0,599524.1534203145,6179123,4319249,5241311.0,79309530.46666667,15721028.163596364,112849842,63677082,75340108.0,43594.13333333333,15756.692565456076,78676,30375,37061.0,39543.3,1.263547278156182,39545,39540,39543.0,72336286.9,4444742.84348238,88419706,65977740,71524318.5
reg_detect_main_O3,0.010201266666666665,0.00041648818614145865,0.010442,0.00812,0.010236499999999999,69455719.53333333,14804403.281735176,145637494,58621465,66931193.5,37041140.9,5002327.866299327,57477089,30444412,36006664.5,831913.7,120852.28605235115,1213412,635487,768816.0,784530.4666666667,153184.4309291419,1114678,161344,801920.5,8581601.2,583274.7613262845,10229857,7447898,8606213.5,10596.766666666666,4924.797476552459,28740,8021,8974.0,8265.366666666667,1.3514572807194383,8268,8263,8265.0,10678474.033333333,456906.2296476071,11712127,9790348,10789230.0
seidel-2d_main_O3,0.26358536666666665,0.01601434052488976,0.270819,0.210783,0.270466,925801431.5333333,25488151.417208113,985407771,893065545,917436084.0,481637726.5,12495425.679168051,508989393,461326799,476834887.5,431072.6666666667,89923.68629751191,692461,335337,387595.0,326242.76666666666,122156.14736960664,576373,33289,323805.5,30892150.233333334,1438828.4122453446,35117081,29506911,30433340.5,37267.566666666666,9527.527495896167,64320,30092,32951.0,10215.766666666666,1.2507469032906777,10217,10213,10216.0,34704471.96666667,946042.5617340807,36955544,32372303,34736392.5
syr2k_main_O3,2.2395099666666667,0.24946090301833468,2.429234,1.869367,2.403917,6959355031.0,32851478.193793364,7033185039,6900529261,6961651755.5,14305228262.533333,55851950.99274005,14464427994,14228349799,14295483841.5,13687961.6,255433.6444305562,14208613,13242747,13641793.0,1592932.3,212911.08785418322,2105422,1268911,1585163.5,1081332919.9,3362713.9876227607,1086963252,1075017366,1081415467.0,1069757.0,6470.655325763182,1084556,1061018,1067947.0,14408.033333333333,1.299425160263793,14410,14405,14408.0,1084798245.5,3119298.69659209,1091169395,1078323782,1084916972.0
syrk_main_O3,1.0571223333333333,0.12254570565734842,1.172583,0.912185,1.167987,3453889828.9333334,19720346.48023196,3497190919,3423944266,3445895448.0,7280533873.0,33810870.0692046,7349348774,7193589477,7270422711.0,3032518.2333333334,44517.39314073913,3150009,2939155,3035263.0,447082.6666666667,95930.27090991964,557144,83700,472964.5,549371712.9,2679220.140738317,552651011,541186798,550266959.5,1053859.2,5553.527468009063,1067621,1039179,1054754.0,12359.233333333334,1.3565507307350904,12361,12356,12360.0,554728547.4666667,2900407.5158270937,557403005,547486769,556171658.0
trisolv_main_O3,0.012044733333333333,0.0007450849955372288,0.012977,0.011044,0.012593,871948947.0,26621724.51412422,933564252,838633978,866636458.0,615738545.9666667,74940288.67548269,698728183,451374021,645231759.0,3749632.6333333333,789032.4364670111,5006517,2425260,4118337.0,2655106.933333333,275459.2080284312,3451795,2282241,2657999.5,70219463.63333334,8621908.035786472,78565187,55554447,75225319.5,49427.0,17806.20461408384,89332,24513,57654.5,39527.4,1.1626367179509984,39529,39525,39527.0,66591841.86666667,5823301.118611077,85014091,60445296,64752716.0
trmm_main_O3,0.5642533000000001,0.053772082053377586,0.603285,0.468128,0.601476,1875721391.0333333,18085892.819583334,1913447696,1843607119,1875286493.0,3766532721.866667,35512149.88554135,3848904868,3695903173,3761840364.0,5393175.233333333,108282.56880628805,5573952,5068113,5398531.5,552051.7333333333,118188.34714452196,824314,248306,528526.5,276432103.76666665,3200148.221659248,284398972,270265820,276377862.5,948567.9333333333,18216.44146318398,980967,899868,951947.5,12359.3,1.578956442804922,12361,12356,12360.0,277681846.26666665,3041362.3302395684,281419883,268226809,278627781.0
